id,page_id,scrapping_date,link,title,operation,address,size,dorms,toilets,garage,price,additional_costs,features,type,street,neighborhood,city,state,latitude,longitude
195,2733759314,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-vila-souza-zona-norte-sao-paulo-com-garagem-80m2-aluguel-RS1800-id-2733759314/,"Casa com 3 Quartos para Aluguel, 80m²",renting,"Rua Spencer Vampré, 103 - Vila Souza, São Paulo - SP",80,3,1,1,1800,0,Área de serviço,Casa,Rua Spencer Vampré,Vila Souza,São Paulo,SP,-23.434319,-46.7165213
196,2744832999,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-indianopolis-zona-sul-sao-paulo-com-garagem-45m2-aluguel-RS2600-id-2744832999/,"Apartamento com Quarto para Aluguel, 45m²",renting,"Alameda dos Arapanés, 309 - Indianópolis, São Paulo - SP",45,1,1,1,2600,824,"Churrasqueira, Salão de festas, Portaria 24h",Apartamento,Alameda dos Arapanés,Indianópolis,São Paulo,SP,-23.6074637,-46.6689221
197,2741871682,27-09-2024,https://www.vivareal.com.br/imovel/casa-1-quartos-interlagos-zona-sul-sao-paulo-com-garagem-45m2-aluguel-RS1350-id-2741871682/,"Casa com Quarto para Aluguel, 45m²",renting,"Interlagos, São Paulo - SP",45,1,1,1,1350,0,"Garagem, Circuito de segurança, Área de serviço",Casa,Interlagos,Interlagos,São Paulo,SP,-23.7018245,-46.6969158
198,2701157102,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-tatuape-zona-leste-sao-paulo-com-garagem-108m2-aluguel-RS3000-id-2701157102/,"Apartamento com 3 Quartos para Aluguel, 108m²",renting,"Rua Anália Franco - Tatuapé, São Paulo - SP",108,3,3,2,3000,1100,,Apartamento,Rua Anália Franco,Tatuapé,São Paulo,SP,-23.5402524,-46.5766424
199,2730594141,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-jardim-europa-zona-oeste-sao-paulo-com-garagem-190m2-aluguel-RS16000-id-2730594141/,"Apartamento com 3 Quartos para Aluguel, 190m²",renting,"Rua Cássio da Costa Vidigal - Jardim Europa, São Paulo - SP",190,3,4,2,16000,4100,,Apartamento,Rua Cássio da Costa Vidigal,Jardim Europa,São Paulo,SP,-23.5161292,-47.4858627
200,2722505169,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-aclimacao-centro-sao-paulo-com-garagem-208m2-venda-RS2350000-id-2722505169/,Casa com 3 Quartos para Venda/Aluguel 208m²,renting,"Rua Muniz de Sousa - Aclimação, São Paulo - SP",208,3,3,2,10000,0,,Casa,Rua Muniz de Sousa,Aclimação,São Paulo,SP,-23.5671021,-46.6268011
201,2733181025,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-4-quartos-vila-mariana-zona-sul-sao-paulo-com-garagem-168m2-venda-RS2100000-id-2733181025/,Apartamento com 4 Quartos para Venda/Aluguel 168m²,renting,"Rua Bagé - Vila Mariana, São Paulo - SP",168,4,2,3,9000,1630,,Apartamento,Rua Bagé,Vila Mariana,São Paulo,SP,-23.5837,-46.6327408
202,2742970767,27-09-2024,https://www.vivareal.com.br/imovel/casa-2-quartos-piqueri-zona-oeste-sao-paulo-com-garagem-80m2-aluguel-RS1400-id-2742970767/,"Casa com 2 Quartos para Aluguel, 80m²",renting,"Rua Luiz Simões - Piqueri, São Paulo - SP",80,2,1,1,1400,0,Área de serviço,Casa,Rua Luiz Simões,Piqueri,São Paulo,SP,-23.5039805,-46.7148182
203,2666997795,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-belo-zona-sul-sao-paulo-com-garagem-90m2-aluguel-RS3900-id-2666997795/,"Apartamento com 3 Quartos para Aluguel, 90m²",renting,"Campo Belo, São Paulo - SP",90,3,2,1,3900,1700,"Cozinha, Elevador, Piscina, Varanda, Área de serviço",Apartamento,Campo Belo,Campo Belo,São Paulo,SP,-23.6299339,-46.670417
204,2672333194,27-09-2024,https://www.vivareal.com.br/imovel/casa-5-quartos-lapa-zona-oeste-sao-paulo-com-garagem-377m2-venda-RS2450000-id-2672333194/,Casa com 5 Quartos para Venda/Aluguel 377m²,renting,"Rua Brigadeiro Gavião Peixoto - Lapa, São Paulo - SP",377,5,3,2,10000,0,"Armário na cozinha, Edícula, Escritório, Quintal, Varanda",Casa,Rua Brigadeiro Gavião Peixoto,Lapa,São Paulo,SP,-23.5215756,-46.7043491
205,2736178842,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-2-quartos-jardim-nelia-zona-leste-sao-paulo-com-garagem-125m2-venda-RS450000-id-2736178842/,Casa com 2 Quartos à Venda/Aluguel 125m²,renting,"Rua Vicente de Oliveira Leme - Jardim Nélia, São Paulo - SP",125,2,3,2,1500,0,,Casa,Rua Vicente de Oliveira Leme,Jardim Nélia,São Paulo,SP,-23.513463,-46.386879
206,2736776162,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-chacara-california-zona-leste-sao-paulo-com-garagem-42m2-aluguel-RS2400-id-2736776162/,"Apartamento com 2 Quartos para Aluguel, 42m²",renting,"Rua Alferes Frazão - Chácara Califórnia, São Paulo - SP",42,2,1,1,2400,480,"Academia, Piscina, Playground, Salão de jogos",Apartamento,Rua Alferes Frazão,Chácara Califórnia,São Paulo,SP,-21.8006898,-48.1943456
207,2741410187,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-60m2-aluguel-RS5000-id-2741410187/,"Apartamento com 2 Quartos para Aluguel, 60m²",renting,"Rua Fradique Coutinho, 97 - Pinheiros, São Paulo - SP",60,2,2,1,5000,1100,"Armário na cozinha, Piscina, Sala de jantar",Apartamento,Rua Fradique Coutinho,Pinheiros,São Paulo,SP,-23.5672842,-46.701939
208,2596511658,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-vila-carrao-zona-leste-sao-paulo-com-garagem-80m2-aluguel-RS2350-id-2596511658/,"Casa com 3 Quartos para Aluguel, 80m²",renting,"Rua Tuparaquara, 59 - Vila Carrão, São Paulo - SP",80,3,1,1,2350,0,"Lavanderia, Próximo a hospitais, Rua asfaltada, Área de serviço",Casa,Rua Tuparaquara,Vila Carrão,São Paulo,SP,-23.5498671,-46.5385802
209,2712525130,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-2-quartos-jaguare-zona-oeste-sao-paulo-com-garagem-100m2-venda-RS650000-id-2712525130/,Casa com 2 Quartos para Venda/Aluguel 100m²,renting,"Avenida Presidente Altino - Jaguaré, São Paulo - SP",100,2,2,1,2700,0,"Cozinha, Área de serviço, Quintal",Casa,Avenida Presidente Altino,Jaguaré,São Paulo,SP,-23.5420355,-46.7494993
210,2683919813,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-guarani-zona-sul-zona-sul-sao-paulo-com-garagem-94m2-venda-RS1150000-id-2683919813/,Apartamento com 3 Quartos para Venda/Aluguel 94m²,renting,"Rua Domiciano Leite Ribeiro - Vila Guarani Zona Sul, São Paulo - SP",94,3,3,2,6000,1060,,Apartamento,Rua Domiciano Leite Ribeiro,Vila Guarani Zona Sul,São Paulo,SP,-23.5475,-46.63611
211,2621693225,27-09-2024,https://www.vivareal.com.br/imovel/casa-de-condominio-3-quartos-campo-grande-zona-sul-sao-paulo-com-garagem-101m2-venda-RS519000-id-2621693225/,Casa com 3 Quartos à Venda/Aluguel 101m²,renting,"Rua João Francisco de Moura, 142 - Campo Grande, São Paulo - SP",101,3,2,2,2800,645,Aceita animais,Casa,Rua João Francisco de Moura,Campo Grande,São Paulo,SP,-23.6722214,-46.684628
212,2739902697,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-3-quartos-conjunto-residencial-jose-bonifacio-zona-leste-sao-paulo-com-garagem-152m2-aluguel-RS2950-id-2739902697/,"Casa com 3 Quartos para Aluguel, 152m²",renting,"Rua George Beloni, 63 - Conjunto Residencial José Bonifácio, São Paulo - SP",152,3,1,2,2950,0,"Garagem, Aceita animais",Casa,Rua George Beloni,Conjunto Residencial José Bonifácio,São Paulo,SP,-21.05278,-49.68833
213,2745028997,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-pinheiros-zona-oeste-sao-paulo-com-garagem-120m2-aluguel-RS5000-id-2745028997/,"Casa com 3 Quartos para Aluguel, 120m²",renting,"Rua Cunha Gago, 143 - Pinheiros, São Paulo - SP",120,3,2,2,5000,0,,Casa,Rua Cunha Gago,Pinheiros,São Paulo,SP,-23.5672842,-46.701939
214,2573822981,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-mandaqui-zona-norte-sao-paulo-com-garagem-40m2-aluguel-RS1900-id-2573822981/,"Apartamento com 2 Quartos para Aluguel, 40m²",renting,"Rua General Nestor Passos - Mandaqui, São Paulo - SP",40,2,1,1,1900,600,"Depósito, Elevador, Interfone, TV a cabo",Apartamento,Rua General Nestor Passos,Mandaqui,São Paulo,SP,-23.4636929,-46.6416113
215,2684178434,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-andrade-zona-sul-sao-paulo-com-garagem-67m2-venda-RS510000-id-2684178434/,Apartamento com 3 Quartos para Venda/Aluguel 67m²,renting,"Rua José Coimbra, 120 - Vila Andrade, São Paulo - SP",67,3,2,1,2900,652,"Cozinha, Elevador, Interfone, Varanda, Área de serviço",Apartamento,Rua José Coimbra,Vila Andrade,São Paulo,SP,-23.625687,-46.7269894
216,2685340518,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-itaim-bibi-zona-sul-sao-paulo-com-garagem-130m2-venda-RS4400000-id-2685340518/,Apartamento com 2 Quartos para Venda/Aluguel 130m²,renting,"Rua João Cachoeira - Itaim Bibi, São Paulo - SP",130,2,3,2,21000,2060,,Apartamento,Rua João Cachoeira,Itaim Bibi,São Paulo,SP,-23.5843807,-46.6784441
217,2693649211,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-trussardi-zona-oeste-sao-paulo-com-garagem-265m2-aluguel-RS4800-id-2693649211/,"Casa com 3 Quartos para Aluguel, 265m²",renting,"Rua Cânio Rizzo, 201 - Jardim Trussardi, São Paulo - SP",265,3,3,2,4800,0,,Casa,Rua Cânio Rizzo,Jardim Trussardi,São Paulo,SP,-23.5475,-46.63611
218,2743416691,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-olimpia-zona-sul-sao-paulo-com-garagem-76m2-aluguel-RS6997-id-2743416691/,"Apartamento com 2 Quartos para Aluguel, 76m²",renting,"Rua Gomes de Carvalho, 940 - Vila Olímpia, São Paulo - SP",76,2,1,1,6997,1250,"Quadra poliesportiva, Salão de jogos, Salão de festas, Área de serviço, Aceita animais",Apartamento,Rua Gomes de Carvalho,Vila Olímpia,São Paulo,SP,-23.5940278,-46.6842193
219,2735781221,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-lider-zona-leste-sao-paulo-com-garagem-37m2-aluguel-RS1300-id-2735781221/,"Apartamento com 2 Quartos para Aluguel, 37m²",renting,"Rua Morubixaba, 941 - Cidade Líder, São Paulo - SP",37,2,1,1,1300,150,,Apartamento,Rua Morubixaba,Cidade Líder,São Paulo,SP,-23.5627696,-46.4943334
220,2721762988,27-09-2024,https://www.vivareal.com.br/imovel/casa-1-quartos-vila-nova-curuca-zona-leste-sao-paulo-com-garagem-30m2-aluguel-RS780-id-2721762988/,"Casa com Quarto para Aluguel, 30m²",renting,"Rua Avinhado - Vila Nova Curuçá, São Paulo - SP",30,1,1,1,780,0,"Próximo a escola, Praça, Próximo a transporte público, Serviços públicos essenciais, Cozinha",Casa,Rua Avinhado,Vila Nova Curuçá,São Paulo,SP,-23.5171184,-46.4191889
221,2740387454,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-moema-zona-sul-sao-paulo-com-garagem-55m2-venda-RS685000-id-2740387454/,Apartamento com 2 Quartos para Venda/Aluguel 55m²,renting,"Rua Inhambú, 901 - Moema, São Paulo - SP",55,2,2,1,3000,1113,"Elevador, Gerador elétrico, Piscina, Área de serviço, Jardim",Apartamento,Rua Inhambú,Moema,São Paulo,SP,-23.597085,-46.6628884
222,2723402952,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cerqueira-cesar-centro-sao-paulo-com-garagem-180m2-venda-RS2000000-id-2723402952/,Apartamento com 3 Quartos para Venda/Aluguel 180m²,renting,"Rua Haddock Lobo - Cerqueira César, São Paulo - SP",180,3,3,2,7000,2300,,Apartamento,Rua Haddock Lobo,Cerqueira César,São Paulo,SP,-23.5610386,-46.6657633
223,2724870131,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-prudente-zona-leste-sao-paulo-com-garagem-66m2-aluguel-RS3300-id-2724870131/,"Apartamento com 2 Quartos para Aluguel, 66m²",renting,"Rua Orfanato, 529 - Vila Prudente, São Paulo - SP",66,2,2,1,3300,600,"Churrasqueira, Elevador, Piscina, Quadra poliesportiva",Apartamento,Rua Orfanato,Vila Prudente,São Paulo,SP,-23.584427,-46.581938
224,2736146034,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-2-quartos-ipiranga-zona-sul-sao-paulo-com-garagem-60m2-aluguel-RS3650-id-2736146034/,"Casa com 2 Quartos para Aluguel, 60m²",renting,"Rua Marquês Olinda - Ipiranga, São Paulo - SP",60,2,2,1,3650,0,"Cozinha, Copa, Garagem, Área de serviço",Casa,Rua Marquês Olinda,Ipiranga,São Paulo,SP,-23.5892726,-46.6061621
225,2739927447,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-2-quartos-parque-sao-domingos-zona-oeste-sao-paulo-com-garagem-130m2-aluguel-RS2900-id-2739927447/,"Casa com 2 Quartos para Aluguel, 130m²",renting,"Rua Antônio Carlos Pereira, 19 - Parque São Domingos, São Paulo - SP",130,2,2,3,2900,0,"Churrasqueira, Cozinha, Lavanderia, Varanda, Área de serviço",Casa,Rua Antônio Carlos Pereira,Parque São Domingos,São Paulo,SP,-22.9348324,-45.4534005
226,2736373915,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-parque-ipe-zona-oeste-sao-paulo-com-garagem-43m2-venda-RS280000-id-2736373915/,Apartamento com 2 Quartos para Venda/Aluguel 43m²,renting,"Parque Ipê, São Paulo - SP",43,2,1,1,2000,0,"Garagem, Condomínio fechado",Apartamento,Parque Ipê,Parque Ipê,São Paulo,SP,-23.5957714,-46.7971705
227,2730578027,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cambuci-zona-sul-sao-paulo-com-garagem-97m2-aluguel-RS2980-id-2730578027/,"Apartamento com 3 Quartos para Aluguel, 97m²",renting,"Avenida Lins de Vasconcelos, 1944 - Cambuci, São Paulo - SP",97,3,2,1,2980,811,"Mais de um andar, Sala de jantar, Área de serviço",Apartamento,Avenida Lins de Vasconcelos,Cambuci,São Paulo,SP,-23.5659114,-46.6136795
228,2745025406,27-09-2024,https://www.vivareal.com.br/imovel/casa-2-quartos-vila-formosa-zona-leste-sao-paulo-com-garagem-80m2-aluguel-RS1800-id-2745025406/,"Casa com 2 Quartos para Aluguel, 80m²",renting,"Vila Formosa, São Paulo - SP",80,2,1,5,1800,0,"Churrasqueira, Cozinha",Casa,Vila Formosa,Vila Formosa,São Paulo,SP,-23.5668764,-46.5463233
229,2741804456,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-carrao-zona-leste-sao-paulo-com-garagem-52m2-aluguel-RS2000-id-2741804456/,"Apartamento com 2 Quartos para Aluguel, 52m²",renting,"Vila Carrão, São Paulo - SP",52,2,1,1,2000,0,"Garagem, Churrasqueira, Cozinha",Apartamento,Vila Carrão,Vila Carrão,São Paulo,SP,-23.5498671,-46.5385802
230,2568758026,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-bonfiglioli-zona-oeste-sao-paulo-com-garagem-200m2-aluguel-RS4500-id-2568758026/,"Casa com 3 Quartos para Aluguel, 200m²",renting,"Rua Doutor Ítalo Eboli, 00 - Jardim Bonfiglioli, São Paulo - SP",200,3,3,2,4500,0,,Casa,Rua Doutor Ítalo Eboli,Jardim Bonfiglioli,São Paulo,SP,-23.207902,-46.8875032
231,2729021620,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-perdizes-zona-oeste-sao-paulo-com-garagem-36m2-aluguel-RS3500-id-2729021620/,"Apartamento com Quarto para Aluguel, 36m²",renting,"Rua Cardoso de Almeida, 840 - Perdizes, São Paulo - SP",36,1,1,1,3500,0,"Cozinha, Lavanderia, Armário embutido, Armário na cozinha, Garagem",Apartamento,Rua Cardoso de Almeida,Perdizes,São Paulo,SP,-23.5379295,-46.6806705
232,2655632778,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-2-quartos-mooca-zona-leste-sao-paulo-com-garagem-182m2-aluguel-RS4500-id-2655632778/,"Casa com 2 Quartos para Aluguel, 182m²",renting,"Móoca, São Paulo - SP",182,2,3,2,4500,0,"Sala de jantar, Quintal, Área de serviço",Casa,Móoca,Móoca,São Paulo,SP,-23.5606808,-46.5971924
233,2744976493,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-1-quartos-republica-centro-sao-paulo-com-garagem-30m2-venda-RS370000-id-2744976493/,Apartamento com Quarto à Venda/Aluguel 30m²,renting,"Largo do Arouche, 246 - República, São Paulo - SP",30,1,1,1,2500,680,"Elevador, Condomínio fechado, Portão eletrônico, Portaria 24h",Apartamento,Largo do Arouche,República,São Paulo,SP,-23.5453345,-46.6422571
234,2667509903,27-09-2024,https://www.vivareal.com.br/imovel/casa-2-quartos-parque-das-flores-zona-leste-sao-paulo-com-garagem-50m2-aluguel-RS1300-id-2667509903/,"Casa com 2 Quartos para Aluguel, 50m²",renting,"Parque das Flores, São Paulo - SP",50,2,1,5,1300,0,,Casa,Parque das Flores,Parque das Flores,São Paulo,SP,-22.8520865,-47.0558907
235,2745034504,27-09-2024,https://www.vivareal.com.br/imovel/cobertura-2-quartos-vila-uberabinha-zona-sul-sao-paulo-com-garagem-162m2-aluguel-RS18000-id-2745034504/,"Cobertura com 2 Quartos para Aluguel, 162m²",renting,"Rua Araguari, 449 - Vila Uberabinha, São Paulo - SP",162,2,4,2,18000,3174,"Ar-condicionado, Varanda, Closet, Aceita animais",Apartamento,Rua Araguari,Vila Uberabinha,São Paulo,SP,-23.5475,-46.63611
236,2621932583,27-09-2024,https://www.vivareal.com.br/imovel/casa-4-quartos-campo-grande-zona-sul-sao-paulo-com-garagem-300m2-venda-RS1750000-id-2621932583/,Casa com 4 Quartos à Venda/Aluguel 300m²,renting,"Rua Luísa Bocchiglieri Ximenes, 626 - Campo Grande, São Paulo - SP",300,4,4,3,7000,0,Aceita animais,Casa,Rua Luísa Bocchiglieri Ximenes,Campo Grande,São Paulo,SP,-23.6722214,-46.684628
237,2743373423,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-jardim-bonfiglioli-zona-oeste-sao-paulo-com-garagem-53m2-aluguel-RS2700-id-2743373423/,"Apartamento com 2 Quartos para Aluguel, 53m²",renting,"Rua Poetisa Colombina, 141000 - Jardim Bonfiglioli, São Paulo - SP",53,2,2,1,2700,720,Academia,Apartamento,Rua Poetisa Colombina,Jardim Bonfiglioli,São Paulo,SP,-23.207902,-46.8875032
238,2723387058,27-09-2024,https://www.vivareal.com.br/imovel/sobrado-2-quartos-vila-zat-zona-norte-sao-paulo-com-garagem-171m2-aluguel-RS3700-id-2723387058/,"Casa com 2 Quartos para Aluguel, 171m²",renting,"Rua Cecília Calovini, 354 - Vila Zat, São Paulo - SP",171,2,3,2,3700,0,,Casa,Rua Cecília Calovini,Vila Zat,São Paulo,SP,-23.4773196,-46.7156998
239,2735141328,27-09-2024,https://www.vivareal.com.br/imovel/casa-1-quartos-freguesia-do-o-zona-norte-sao-paulo-com-garagem-50m2-aluguel-RS2300-id-2735141328/,"Casa com Quarto para Aluguel, 50m²",renting,"Avenida Elísio Teixeira Leite - Freguesia do Ó, São Paulo - SP",50,1,1,1,2300,0,"Cozinha, Área de serviço",Casa,Avenida Elísio Teixeira Leite,Freguesia do Ó,São Paulo,SP,-23.4874636,-46.6951317
240,2649215238,27-09-2024,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-paiva-zona-norte-sao-paulo-com-garagem-79m2-aluguel-RS2800-id-2649215238/,"Apartamento com 2 Quartos para Aluguel, 79m²",renting,"Rua do Imperador, 1577 - Vila Paiva, São Paulo - SP",79,2,2,2,2800,922,"Próximo a escola, Próximo a shopping, Próximo a transporte público, Varanda gourmet, Perto de vias de acesso",Apartamento,Rua do Imperador,Vila Paiva,São Paulo,SP,-23.1390293,-45.9068245
241,2567285307,27-09-2024,https://www.vivareal.com.br/imovel/casa-3-quartos-jardim-america-zona-sul-sao-paulo-com-garagem-850m2-venda-RS30000000-id-2567285307/,Casa com 3 Quartos para Venda/Aluguel 850m²,renting,"Rua Argentina - Jardim América, São Paulo - SP",850,3,6,10,79900,0,"Piscina, Área de serviço, Aceita animais",Casa,Rua Argentina,Jardim América,São Paulo,SP,-23.2314929,-45.8979756
242,2738698144,27-09-2024,https://www.vivareal.com.br/imovel/casa-2-quartos-vila-libanesa-zona-leste-sao-paulo-com-garagem-65m2-aluguel-RS2200-id-2738698144/,"Casa com 2 Quartos para Aluguel, 65m²",renting,"Vila Libanesa, São Paulo - SP",65,2,1,2,2200,0,,Casa,Vila Libanesa,Vila Libanesa,São Paulo,SP,-23.5475,-46.63611
